"","Url"
"796","https://millercenter.org/the-presidency/presidential-speeches/april-27-1965-press-conference-east-room"
"797","https://millercenter.org/the-presidency/presidential-speeches/april-28-1965-statement-sending-troops-dominican-republic"
"798","https://millercenter.org/the-presidency/presidential-speeches/may-2-1965-report-situation-dominican-republic"
"799","https://millercenter.org/the-presidency/presidential-speeches/april-29-1974-address-nation-presidential-tape-recordings"
"800","https://millercenter.org/the-presidency/presidential-speeches/february-25-1974-presidents-news-conference"
"801","https://millercenter.org/the-presidency/presidential-speeches/january-30-1974-state-union-address"
"802","https://millercenter.org/the-presidency/presidential-speeches/august-15-1973-address-nation-about-watergate-investigations"
"803","https://millercenter.org/the-presidency/presidential-speeches/january-23-1973-address-nation-announcing-agreement-ending-war"
"804","https://millercenter.org/the-presidency/presidential-speeches/january-20-1973-second-inaugural-address"
"805","https://millercenter.org/the-presidency/presidential-speeches/november-7-1972-remarks-being-reelected-presidency"
"806","https://millercenter.org/the-presidency/presidential-speeches/november-6-1972-remarks-election-eve"
"807","https://millercenter.org/the-presidency/presidential-speeches/may-8-1972-address-nation-situation-southeast-asia"
"808","https://millercenter.org/the-presidency/presidential-speeches/january-20-1969-first-inaugural-address/"
"809","https://millercenter.org/the-presidency/presidential-speeches/november-3-1969-address-nation-war-vietnam"
"810","https://millercenter.org/the-presidency/presidential-speeches/january-22-1970-state-union-address"
"811","https://millercenter.org/the-presidency/presidential-speeches/january-22-1971-state-union-address"
"812","https://millercenter.org/the-presidency/presidential-speeches/february-25-1971-radio-address-about-second-annual-foreign"
"813","https://millercenter.org/the-presidency/presidential-speeches/april-7-1971-address-nation-situation-southeast-asia"
"814","https://millercenter.org/the-presidency/presidential-speeches/may-20-1971-remarks-announcing-agreement-strategic-arms"
"815","https://millercenter.org/the-presidency/presidential-speeches/january-20-1972-state-union-address"
"816","https://millercenter.org/the-presidency/presidential-speeches/january-25-1972-address-nation-plan-peace-vietnam"
"817","https://millercenter.org/the-presidency/presidential-speeches/april-30-1970-address-nation-situation-southeast-asia/"
"818","https://millercenter.org/the-presidency/presidential-speeches/august-9-1974-remarks-departure-white-house/"
"819","https://millercenter.org/the-presidency/presidential-speeches/january-12-1977-state-union-address"
"820","https://millercenter.org/the-presidency/presidential-speeches/january-19-1976-state-union-address"
"821","https://millercenter.org/the-presidency/presidential-speeches/december-7-1975-address-university-hawaii"
"822","https://millercenter.org/the-presidency/presidential-speeches/august-1-1975-remarks-helsinki"
"823","https://millercenter.org/the-presidency/presidential-speeches/may-27-1975-address-energy-policy"
"824","https://millercenter.org/the-presidency/presidential-speeches/april-23-1975-remarks-tulane-university"
"825","https://millercenter.org/the-presidency/presidential-speeches/january-15-1975-state-union-address"
"826","https://millercenter.org/the-presidency/presidential-speeches/october-8-1974-whip-inflation-now-speech"
"827","https://millercenter.org/the-presidency/presidential-speeches/september-18-1974-address-general-assembly-united-nations"
"828","https://millercenter.org/the-presidency/presidential-speeches/september-16-1974-remarks-clemency-vietnam-era-draft-evaders"
"829","https://millercenter.org/the-presidency/presidential-speeches/september-8-1974-remarks-pardoning-richard-nixon/"
"830","https://millercenter.org/the-presidency/presidential-speeches/august-9-1974-remarks-taking-oath-office"
"831","https://millercenter.org/the-presidency/presidential-speeches/april-10-1975-address-us-foreign-policy/"
"832","https://millercenter.org/the-presidency/presidential-speeches/august-19-1976-republican-national-convention/"
"833","https://millercenter.org/the-presidency/presidential-speeches/september-17-1978-president-carters-remarks-joint-statement"
"834","https://millercenter.org/the-presidency/presidential-speeches/january-14-1981-farewell-speech"
"835","https://millercenter.org/the-presidency/presidential-speeches/august-14-1980-acceptance-speech-democratic-national"
"836","https://millercenter.org/the-presidency/presidential-speeches/april-25-1980-statement-iran-rescue-mission"
"837","https://millercenter.org/the-presidency/presidential-speeches/january-23-1980-state-union-address"
"838","https://millercenter.org/the-presidency/presidential-speeches/january-4-1980-speech-afghanistan"
"839","https://millercenter.org/the-presidency/presidential-speeches/january-23-1979-state-union-address"
"840","https://millercenter.org/the-presidency/presidential-speeches/december-15-1978-speech-establishing-diplomatic-relations"
"841","https://millercenter.org/the-presidency/presidential-speeches/october-24-1978-anti-inflation-program-speech"
"842","https://millercenter.org/the-presidency/presidential-speeches/january-19-1978-state-union-address"
"843","https://millercenter.org/the-presidency/presidential-speeches/january-20-1977-inaugural-address/"
"844","https://millercenter.org/the-presidency/presidential-speeches/october-22-1976-debate-president-gerald-ford"
"845","https://millercenter.org/the-presidency/presidential-speeches/february-2-1977-report-american-people-energy"
"846","https://millercenter.org/the-presidency/presidential-speeches/march-9-1977-remarks-president-carters-press-conference"
"847","https://millercenter.org/the-presidency/presidential-speeches/april-18-1977-address-nation-energy"
"848","https://millercenter.org/the-presidency/presidential-speeches/may-22-1977-university-notre-dame-commencement"
"849","https://millercenter.org/the-presidency/presidential-speeches/september-7-1977-statement-panama-canal-treaty-signing"
"850","https://millercenter.org/the-presidency/presidential-speeches/november-8-1977-address-nation-energy"
"851","https://millercenter.org/the-presidency/presidential-speeches/july-15-1979-crisis-confidence-speech/"
"852","https://millercenter.org/the-presidency/presidential-speeches/october-28-1980-debate-ronald-reagan/"
"853","https://millercenter.org/the-presidency/presidential-speeches/march-4-1987-address-nation-iran-contra/"
"854","https://millercenter.org/the-presidency/presidential-speeches/january-27-1987-state-union-address"
"855","https://millercenter.org/the-presidency/presidential-speeches/december-8-1987-remarks-signing-inf-treaty-soviet-premier"
"856","https://millercenter.org/the-presidency/presidential-speeches/december-10-1987-address-nation-soviet-us-summit-meeting"
"857","https://millercenter.org/the-presidency/presidential-speeches/january-25-1988-state-union-address"
"858","https://millercenter.org/the-presidency/presidential-speeches/may-31-1988-address-moscow-state-university"
"859","https://millercenter.org/the-presidency/presidential-speeches/august-15-1988-farewell-address-republican-national-convention"
"860","https://millercenter.org/the-presidency/presidential-speeches/september-26-1988-address-united-nations"
"861","https://millercenter.org/the-presidency/presidential-speeches/november-11-1988-remarks-veterans-day-ceremony"
"862","https://millercenter.org/the-presidency/presidential-speeches/december-16-1988-speech-foreign-policy"
"863","https://millercenter.org/the-presidency/presidential-speeches/january-11-1989-farewell-address"
"864","https://millercenter.org/the-presidency/presidential-speeches/january-20-1981-first-inaugural-address/"
"865","https://millercenter.org/the-presidency/presidential-speeches/july-17-1980-republican-national-convention"
"866","https://millercenter.org/the-presidency/presidential-speeches/january-29-1981-first-press-conference"
"867","https://millercenter.org/the-presidency/presidential-speeches/april-28-1981-address-program-economic-recovery"
"868","https://millercenter.org/the-presidency/presidential-speeches/may-17-1981-address-university-notre-dame"
"869","https://millercenter.org/the-presidency/presidential-speeches/june-29-1981-speech-naacp-annual-convention"
"870","https://millercenter.org/the-presidency/presidential-speeches/july-27-1981-address-federal-tax-reduction-legislation"
"871","https://millercenter.org/the-presidency/presidential-speeches/august-3-1981-remarks-air-traffic-controllers-strike"
"872","https://millercenter.org/the-presidency/presidential-speeches/november-18-1981-speech-strategic-arms-reduction-talks"
"873","https://millercenter.org/the-presidency/presidential-speeches/december-23-1981-address-nation-christmas-and-situation-poland"
"874","https://millercenter.org/the-presidency/presidential-speeches/january-26-1982-state-union-address"
"875","https://millercenter.org/the-presidency/presidential-speeches/june-8-1982-address-british-parliament"
"876","https://millercenter.org/the-presidency/presidential-speeches/march-8-1983-evil-empire-speech/"
"877","https://millercenter.org/the-presidency/presidential-speeches/february-18-1983-speech-conservative-political-action"
"878","https://millercenter.org/the-presidency/presidential-speeches/march-23-1983-address-nation-national-security"
"879","https://millercenter.org/the-presidency/presidential-speeches/april-27-1983-address-central-america"
"880","https://millercenter.org/the-presidency/presidential-speeches/september-5-1983-speech-soviet-attack-korean-airliner"
"881","https://millercenter.org/the-presidency/presidential-speeches/october-27-1983-speech-nation-lebanon-and-grenada"
"882","https://millercenter.org/the-presidency/presidential-speeches/november-2-1983-speech-creation-martin-luther-king-jr-national"
